topology,activation,rule,baseline,cluster,n_trials,gp_acc_mean,baseline_acc_mean,gp_loss_mean,baseline_loss_mean,wilcoxon_acc_stat,wilcoxon_acc_pval_raw,wilcoxon_loss_stat,wilcoxon_loss_pval_raw,binomial_wins,binomial_win_rate,wilcoxon_acc_pval_holm,wilcoxon_loss_pval_holm,acc_significant,loss_significant
shallow,aggregation,GP_Rule_1,He_Kaiming,2,60,0.7328179061412812,0.742735297481219,0.5156418429066737,0.5915504362434149,420.5,0.9819049842592923,263.0,7.942589596159603e-07,47,0.7833333333333333,1.0,6.910052948658855e-05,False,True
shallow,aggregation,GP_Rule_1,LeCun,2,60,0.7328179061412812,0.7410661896069844,0.5156418429066737,0.5596186509976785,417.0,0.9602745284238774,287.0,1.8903581752895908e-06,50,0.8333333333333334,1.0,0.00015689972854903604,False,True
shallow,aggregation,GP_Rule_1,Orthogonal,2,60,0.7328179061412812,0.7351060549418131,0.5156418429066737,0.49347690070668854,479.0,0.8158241956926677,1179.0,0.9740198907593056,24,0.4,1.0,1.0,False,False
shallow,aggregation,GP_Rule_1,FAVI,2,60,0.7328179061412812,0.7371700565020244,0.5156418429066737,0.4772314087798198,334.5,0.8932746956011717,1366.0,0.9995500464812811,20,0.3333333333333333,1.0,1.0,False,False
shallow,aggregation,GP_Rule_1,Laor,2,60,0.7328179061412812,0.7243846933046977,0.5156418429066737,0.7395299606025219,916.0,0.11061322398534751,241.0,3.4935759130363796e-07,49,0.8166666666666667,1.0,3.144218321732742e-05,False,True
shallow,aggregation,GP_Rule_2,Xavier_Glorot,2,60,0.7325773318608602,0.7346881737311681,0.5214655881126722,0.5200100959589083,262.5,0.8660297271436157,1184.0,0.9761634688538445,22,0.36666666666666664,1.0,1.0,False,False
shallow,aggregation,GP_Rule_2,He_Kaiming,2,60,0.7325773318608602,0.742735297481219,0.5214655881126722,0.5915504362434149,485.0,0.9793543124937075,340.0,1.1533740321507983e-05,47,0.7833333333333333,1.0,0.0009342329660421466,False,True
shallow,aggregation,GP_Rule_2,LeCun,2,60,0.7325773318608602,0.7410661896069844,0.5214655881126722,0.5596186509976785,331.0,0.9567989722622536,283.0,1.639410454330915e-06,49,0.8166666666666667,1.0,0.00013771047816379687,False,True
shallow,aggregation,GP_Rule_2,Orthogonal,2,60,0.7325773318608602,0.7351060549418131,0.5214655881126722,0.49347690070668854,548.5,0.7378262972968689,1248.0,0.9928851867809243,23,0.38333333333333336,1.0,1.0,False,False
shallow,aggregation,GP_Rule_2,FAVI,2,60,0.7325773318608602,0.7371700565020244,0.5214655881126722,0.4772314087798198,461.5,0.9553503648880494,1362.0,0.999500195118436,20,0.3333333333333333,1.0,1.0,False,False
shallow,aggregation,GP_Rule_2,Laor,2,60,0.7325773318608602,0.7243846933046977,0.5214655881126722,0.7395299606025219,922.0,0.15589374034941356,248.0,4.5494280070018593e-07,49,0.8166666666666667,1.0,4.048990926231655e-05,False,True
shallow,aggregation,GP_Rule_3,Xavier_Glorot,2,60,0.7352248708407084,0.7346881737311681,0.5288028032829364,0.5200100959589083,342.0,0.5569875978060631,1144.0,0.9540835188759177,24,0.4,1.0,1.0,False,False
shallow,aggregation,GP_Rule_3,He_Kaiming,2,60,0.7352248708407084,0.742735297481219,0.5288028032829364,0.5915504362434149,544.5,0.9059056424116887,485.0,0.0007741118048289271,41,0.6833333333333333,1.0,0.05341371453319597,False,False
shallow,aggregation,GP_Rule_3,LeCun,2,60,0.7352248708407084,0.7410661896069844,0.5288028032829364,0.5596186509976785,417.0,0.8186673837094512,513.0,0.0015413716521135708,43,0.7166666666666667,1.0,0.10327190069160924,False,False
shallow,aggregation,GP_Rule_3,Orthogonal,2,60,0.7352248708407084,0.7351060549418131,0.5288028032829364,0.49347690070668854,526.0,0.6562091038810488,1378.0,0.9996733014170114,20,0.3333333333333333,1.0,1.0,False,False
shallow,aggregation,GP_Rule_3,FAVI,2,60,0.7352248708407084,0.7371700565020244,0.5288028032829364,0.4772314087798198,522.0,0.7508036877695967,1392.0,0.9997771943865779,19,0.31666666666666665,1.0,1.0,False,False
shallow,aggregation,GP_Rule_3,Laor,2,60,0.7352248708407084,0.7243846933046977,0.5288028032829364,0.7395299606025219,941.5,0.12088958066070782,252.0,5.284350522342144e-07,49,0.8166666666666667,1.0,4.650228459661087e-05,False,True
shallow,aggregation,GP_Rule_4,Xavier_Glorot,2,60,0.7328326294819514,0.7346881737311681,0.5534043511996667,0.5200100959589083,341.5,0.750752160607816,1361.0,0.9994869573025611,20,0.3333333333333333,1.0,1.0,False,False
shallow,aggregation,GP_Rule_4,He_Kaiming,2,60,0.7328326294819514,0.742735297481219,0.5534043511996667,0.5915504362434149,463.5,0.9692606910890463,471.0,0.0005404970697551591,45,0.75,1.0,0.037834794882861136,False,True
shallow,aggregation,GP_Rule_4,LeCun,2,60,0.7328326294819514,0.7410661896069844,0.5534043511996667,0.5596186509976785,425.5,0.9286308963921873,453.0,0.0003356247440594679,46,0.7666666666666667,1.0,0.023829356828222223,False,True
shallow,aggregation,GP_Rule_4,Orthogonal,2,60,0.7328326294819514,0.7351060549418131,0.5534043511996667,0.49347690070668854,628.0,0.6285731817922129,1368.0,0.9995732056084279,21,0.35,1.0,1.0,False,False
shallow,aggregation,GP_Rule_4,FAVI,2,60,0.7328326294819514,0.7371700565020244,0.5534043511996667,0.4772314087798198,608.5,0.828252687960169,1527.0,0.9999966860542688,16,0.26666666666666666,1.0,1.0,False,False
shallow,aggregation,GP_Rule_4,Laor,2,60,0.7328326294819514,0.7243846933046977,0.5534043511996667,0.7395299606025219,1016.5,0.10627771372291739,280.0,1.4725070186902354e-06,48,0.8,1.0,0.00012516309658867,False,True
shallow,aggregation,GP_Rule_5,Xavier_Glorot,2,60,0.7392571568489075,0.7346881737311681,0.5533440299332142,0.5200100959589083,640.5,0.2090825224017262,1323.0,0.998665681464032,18,0.3,1.0,1.0,False,False
shallow,aggregation,GP_Rule_5,He_Kaiming,2,60,0.7392571568489075,0.742735297481219,0.5533440299332142,0.5915504362434149,568.0,0.8133996617229862,509.0,0.001400327403712603,45,0.75,1.0,0.09522226345245702,False,False
shallow,aggregation,GP_Rule_5,LeCun,2,60,0.7392571568489075,0.7410661896069844,0.5533440299332142,0.5596186509976785,443.0,0.7280247732103099,985.0,0.6968325660058825,32,0.5333333333333333,1.0,1.0,False,False
shallow,aggregation,GP_Rule_5,Orthogonal,2,60,0.7392571568489075,0.7351060549418131,0.5533440299332142,0.49347690070668854,705.0,0.2573246920115594,1493.0,0.9999895478545121,14,0.23333333333333334,1.0,1.0,False,False
shallow,aggregation,GP_Rule_5,FAVI,2,60,0.7392571568489075,0.7371700565020244,0.5533440299332142,0.4772314087798198,561.0,0.41138635995554385,1714.0,0.999999997972338,10,0.16666666666666666,1.0,1.0,False,False
shallow,aggregation,GP_Rule_5,Laor,2,60,0.7392571568489075,0.7243846933046977,0.5533440299332142,0.7395299606025219,986.0,0.06257085966895809,270.0,1.0260030303208182e-06,47,0.7833333333333333,1.0,8.823626060759036e-05,False,True
shallow,squashing,GP_Rule_1,Xavier_Glorot,0,15,0.9107491930325826,0.9087472597757975,0.18915848260124524,0.1912131664653619,35.0,0.22229336945587275,40.0,0.138427734375,9,0.6,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,He_Kaiming,0,15,0.9107491930325826,0.9115972081820171,0.18915848260124524,0.1904137909412384,35.5,0.7580131269869412,54.0,0.380767822265625,7,0.4666666666666667,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,LeCun,0,15,0.9107491930325826,0.911549162864685,0.18915848260124524,0.19343571861584982,38.5,0.515649809531688,29.0,0.0416259765625,12,0.8,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,Orthogonal,0,15,0.9107491930325826,0.9070305029551188,0.18915848260124524,0.19301480998595555,68.0,0.057925748762965044,31.0,0.053497314453125,11,0.7333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,FAVI,0,15,0.9107491930325826,0.9052671631177266,0.18915848260124524,0.19431977719068527,55.0,0.025230304305546795,42.0,0.165130615234375,9,0.6,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,Laor,0,15,0.9107491930325826,0.9069391012191772,0.18915848260124524,0.20832635809977848,73.0,0.244354248046875,27.0,0.0318603515625,11,0.7333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,Xavier_Glorot,0,15,0.9079242865244548,0.9087472597757975,0.18985175589720407,0.1912131664653619,23.0,0.6767688986679152,41.0,0.151397705078125,9,0.6,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,He_Kaiming,0,15,0.9079242865244548,0.9115972081820171,0.18985175589720407,0.1904137909412384,12.0,0.9904617655759324,56.0,0.4234619140625,8,0.5333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,LeCun,0,15,0.9079242865244548,0.911549162864685,0.18985175589720407,0.19343571861584982,13.0,0.9624601079479543,26.0,0.027679443359375,13,0.8666666666666667,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,Orthogonal,0,15,0.9079242865244548,0.9070305029551188,0.18985175589720407,0.19301480998595555,58.0,0.19117604492875773,34.0,0.075714111328125,10,0.6666666666666666,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,FAVI,0,15,0.9079242865244548,0.9052671631177266,0.18985175589720407,0.19431977719068527,53.0,0.03768411934473624,39.0,0.126190185546875,8,0.5333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,Laor,0,15,0.9079242865244548,0.9069391012191772,0.18985175589720407,0.20832635809977848,67.0,0.35986328125,25.0,0.023956298828125,12,0.8,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,Xavier_Glorot,0,15,0.9037936528523763,0.9087472597757975,0.20004916191101074,0.1912131664653619,13.5,0.9959318812186029,111.0,0.999237060546875,2,0.13333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,He_Kaiming,0,15,0.9037936528523763,0.9115972081820171,0.20004916191101074,0.1904137909412384,9.0,0.9906985350494322,100.0,0.990966796875,4,0.26666666666666666,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,LeCun,0,15,0.9037936528523763,0.911549162864685,0.20004916191101074,0.19343571861584982,11.5,0.994980309626933,96.0,0.982330322265625,5,0.3333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,Orthogonal,0,15,0.9037936528523763,0.9070305029551188,0.20004916191101074,0.19301480998595555,20.0,0.9794365673560015,110.0,0.998992919921875,3,0.2,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,FAVI,0,15,0.9037936528523763,0.9052671631177266,0.20004916191101074,0.19431977719068527,35.0,0.9225994471330773,102.0,0.9937744140625,2,0.13333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,Laor,0,15,0.9037936528523763,0.9069391012191772,0.20004916191101074,0.20832635809977848,49.0,0.737762451171875,52.0,0.339385986328125,7,0.4666666666666667,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,Xavier_Glorot,0,15,0.9117449005444844,0.9087472597757975,0.18668433874845505,0.1912131664653619,55.0,0.025230304305546795,23.0,0.017669677734375,10,0.6666666666666666,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,He_Kaiming,0,15,0.9117449005444844,0.9115972081820171,0.18668433874845505,0.1904137909412384,31.0,0.7349368231981896,43.0,0.1795654296875,8,0.5333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,LeCun,0,15,0.9117449005444844,0.911549162864685,0.18668433874845505,0.19343571861584982,39.0,0.29685584243732044,20.0,0.010772705078125,13,0.8666666666666667,1.0,0.721771240234375,False,False
shallow,squashing,GP_Rule_4,Orthogonal,0,15,0.9117449005444844,0.9070305029551188,0.18668433874845505,0.19301480998595555,61.0,0.042189721296980245,23.0,0.017669677734375,10,0.6666666666666666,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,FAVI,0,15,0.9117449005444844,0.9052671631177266,0.18668433874845505,0.19431977719068527,71.0,0.0060316617094274124,33.0,0.06768798828125,10,0.6666666666666666,0.5066595835919027,1.0,False,False
shallow,squashing,GP_Rule_4,Laor,0,15,0.9117449005444844,0.9069391012191772,0.18668433874845505,0.20832635809977848,79.0,0.151397705078125,22.0,0.01507568359375,12,0.8,1.0,0.97991943359375,False,False
shallow,squashing,GP_Rule_5,Xavier_Glorot,0,15,0.9079227844874064,0.9087472597757975,0.19528988177577655,0.1912131664653619,42.0,0.5966457604997755,103.0,0.994873046875,4,0.26666666666666666,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,He_Kaiming,0,15,0.9079227844874064,0.9115972081820171,0.19528988177577655,0.1904137909412384,12.0,0.9690581244739311,83.0,0.90618896484375,5,0.3333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,LeCun,0,15,0.9079227844874064,0.911549162864685,0.19528988177577655,0.19343571861584982,18.0,0.9502595596218177,71.0,0.737762451171875,6,0.4,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,Orthogonal,0,15,0.9079227844874064,0.9070305029551188,0.19528988177577655,0.19301480998595555,61.0,0.042189721296980245,86.0,0.93231201171875,5,0.3333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,FAVI,0,15,0.9079227844874064,0.9052671631177266,0.19528988177577655,0.19431977719068527,78.0,0.0011045101731156938,54.0,0.380767822265625,9,0.6,0.09388336471483398,1.0,False,False
shallow,squashing,GP_Rule_5,Laor,0,15,0.9079227844874064,0.9069391012191772,0.19528988177577655,0.20832635809977848,65.0,0.4019775390625,48.0,0.262237548828125,7,0.4666666666666667,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,Xavier_Glorot,1,50,0.8032696628570557,0.8067786878347397,0.5334272725880146,0.5252776700258255,375.0,0.9855451593774162,1038.0,0.9999731271266468,11,0.22,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,He_Kaiming,1,50,0.8032696628570557,0.8020564359426499,0.5334272725880146,0.5509463790059089,404.0,0.532143314362305,539.0,0.17360343637231157,26,0.52,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,LeCun,1,50,0.8032696628570557,0.8110359621047973,0.5334272725880146,0.5306413383781909,255.5,0.9994521193933296,725.0,0.8005726485734836,16,0.32,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,Orthogonal,1,50,0.8032696628570557,0.8061087620258331,0.5334272725880146,0.5262614333629608,547.5,0.7410500869068977,849.0,0.9800158267357881,17,0.34,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,FAVI,1,50,0.8032696628570557,0.8076617193222045,0.5334272725880146,0.5213371926546096,357.0,0.9775153064584864,885.0,0.9921282808201894,15,0.3,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,Laor,1,50,0.8032696628570557,0.7602156633138657,0.5334272725880146,0.6646186666190624,1129.0,1.4379596426502062e-08,42.0,1.0110134951446526e-11,45,0.9,1.2654044855321815e-06,9.099121456301873e-10,True,True
shallow,squashing,GP_Rule_2,Xavier_Glorot,1,50,0.804524433016777,0.8067786878347397,0.5456142774224282,0.5252776700258255,436.0,0.9122186775740999,1049.0,0.9999843591839044,14,0.28,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,He_Kaiming,1,50,0.804524433016777,0.8020564359426499,0.5456142774224282,0.5509463790059089,543.5,0.38457368089145727,810.0,0.9524333303163957,18,0.36,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,LeCun,1,50,0.804524433016777,0.8110359621047973,0.5456142774224282,0.5306413383781909,224.0,0.9977769115271807,850.0,0.9804922372390692,15,0.3,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,Orthogonal,1,50,0.804524433016777,0.8061087620258331,0.5456142774224282,0.5262614333629608,585.0,0.4120656048483601,896.0,0.9942351561754581,19,0.38,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,FAVI,1,50,0.804524433016777,0.8076617193222045,0.5456142774224282,0.5213371926546096,456.5,0.7544541654276504,934.0,0.9982281775724475,17,0.34,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,Laor,1,50,0.804524433016777,0.7602156633138657,0.5456142774224282,0.6646186666190624,1222.0,8.386051593702837e-09,105.0,6.85186929416659e-09,42,0.84,7.463585918395526e-07,5.961126285924934e-07,True,True
shallow,squashing,GP_Rule_3,Xavier_Glorot,1,50,0.8020383292436599,0.8067786878347397,0.5328772146999836,0.5252776700258255,333.5,0.981099624112803,774.0,0.9061580479132925,18,0.36,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,He_Kaiming,1,50,0.8020383292436599,0.8020564359426499,0.5328772146999836,0.5509463790059089,608.5,0.41673161941163894,464.0,0.047566669683604346,27,0.54,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,LeCun,1,50,0.8020383292436599,0.8110359621047973,0.5328772146999836,0.5306413383781909,271.5,0.999017084233297,769.0,0.897761902591391,20,0.4,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,Orthogonal,1,50,0.8020383292436599,0.8061087620258331,0.5328772146999836,0.5262614333629608,484.5,0.9301672292728086,762.0,0.8851259955726274,20,0.4,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,FAVI,1,50,0.8020383292436599,0.8076617193222045,0.5328772146999836,0.5213371926546096,296.5,0.9897375642685522,829.0,0.968266952360695,19,0.38,1.0,1.0,False,False
shallow,squashing,GP_Rule_3,Laor,1,50,0.8020383292436599,0.7602156633138657,0.5328772146999836,0.6646186666190624,1161.0,2.4327271012375787e-08,96.0,3.1684033174883552e-09,45,0.9,2.1164725780766936e-06,2.7881949193897526e-07,True,True
shallow,squashing,GP_Rule_4,Xavier_Glorot,1,50,0.805417155623436,0.8067786878347397,0.5388328206539154,0.5252776700258255,441.5,0.8603000696102665,1070.0,0.9999947740899069,12,0.24,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,He_Kaiming,1,50,0.805417155623436,0.8020564359426499,0.5388328206539154,0.5509463790059089,416.5,0.09473701348775171,575.0,0.27633348853032214,25,0.5,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,LeCun,1,50,0.805417155623436,0.8110359621047973,0.5388328206539154,0.5306413383781909,310.5,0.994013340301196,794.0,0.9347705268541722,19,0.38,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,Orthogonal,1,50,0.805417155623436,0.8061087620258331,0.5388328206539154,0.5262614333629608,651.0,0.3508698133619557,897.0,0.9943997402614073,19,0.38,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,FAVI,1,50,0.805417155623436,0.8076617193222045,0.5388328206539154,0.5213371926546096,546.5,0.6648234378407893,871.0,0.9885125637958669,20,0.4,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,Laor,1,50,0.805417155623436,0.7602156633138657,0.5388328206539154,0.6646186666190624,1151.0,3.860588606543501e-09,47.0,1.9318768806897424e-11,45,0.9,3.474529745889151e-07,1.7193704238138707e-09,True,True
shallow,squashing,GP_Rule_5,Xavier_Glorot,1,50,0.8013869309425354,0.8067786878347397,0.5437278124690056,0.5252776700258255,428.0,0.949611792045197,959.0,0.9992576763277761,18,0.36,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,He_Kaiming,1,50,0.8013869309425354,0.8020564359426499,0.5437278124690056,0.5509463790059089,557.0,0.32783441518816037,783.0,0.9199915720647551,20,0.4,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,LeCun,1,50,0.8013869309425354,0.8110359621047973,0.5437278124690056,0.5306413383781909,327.0,0.9901659376173033,831.0,0.9696492992508468,17,0.34,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,Orthogonal,1,50,0.8013869309425354,0.8061087620258331,0.5437278124690056,0.5262614333629608,555.0,0.6325048735187937,848.0,0.9795297729968251,22,0.44,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,FAVI,1,50,0.8013869309425354,0.8076617193222045,0.5437278124690056,0.5213371926546096,445.0,0.7934280441281119,887.0,0.9925545511216987,22,0.44,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,Laor,1,50,0.8013869309425354,0.7602156633138657,0.5437278124690056,0.6646186666190624,1201.0,2.668254983733811e-08,118.0,1.9593115574423337e-08,41,0.82,2.2946992860110775e-06,1.685007939400407e-06,True,True
shallow,squashing,GP_Rule_1,Xavier_Glorot,2,60,0.7241683493057887,0.7260812362035115,0.41204394636054836,0.43746489807963373,566.0,0.6781634140542453,648.0,0.024675422836911768,32,0.5333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,He_Kaiming,2,60,0.7241683493057887,0.7384343028068543,0.41204394636054836,0.4818025981386503,391.5,0.966042901085119,245.0,4.0638894737887934e-07,43,0.7166666666666667,1.0,3.413667157982586e-05,False,True
shallow,squashing,GP_Rule_1,LeCun,2,60,0.7241683493057887,0.7349448174238205,0.41204394636054836,0.46726637507478397,573.5,0.7992560156312352,448.0,0.00029315606616643456,42,0.7,1.0,0.021107236763983288,False,True
shallow,squashing,GP_Rule_1,Orthogonal,2,60,0.7241683493057887,0.7253566324710846,0.41204394636054836,0.42128234294553596,575.0,0.8504151108294112,1127.0,0.9406979837648434,21,0.35,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,FAVI,2,60,0.7241683493057887,0.7242040038108826,0.41204394636054836,0.4168886672705412,635.5,0.6017122917063954,1165.0,0.9671452883066425,17,0.2833333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_1,Laor,2,60,0.7241683493057887,0.7259725749492645,0.41204394636054836,0.5173620879650116,823.0,0.41920357253596213,329.0,8.019999360002616e-06,47,0.7833333333333333,1.0,0.0006335799494402067,False,True
shallow,squashing,GP_Rule_2,Xavier_Glorot,2,60,0.7310297022263209,0.7260812362035115,0.4381361292054256,0.43746489807963373,593.5,0.07282105680352811,1060.0,0.8571116958230189,29,0.48333333333333334,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,He_Kaiming,2,60,0.7310297022263209,0.7384343028068543,0.4381361292054256,0.4818025981386503,432.5,0.9760882617006227,320.0,5.929779043073211e-06,45,0.75,1.0,0.00048031210248893004,False,True
shallow,squashing,GP_Rule_2,LeCun,2,60,0.7310297022263209,0.7349448174238205,0.4381361292054256,0.46726637507478397,407.0,0.8477925731545404,487.0,0.0008142142552114836,41,0.6833333333333333,1.0,0.05699499786480385,False,False
shallow,squashing,GP_Rule_2,Orthogonal,2,60,0.7310297022263209,0.7253566324710846,0.4381361292054256,0.42128234294553596,799.0,0.10119028687310061,1413.0,0.9998768507272854,18,0.3,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,FAVI,2,60,0.7310297022263209,0.7242040038108826,0.4381361292054256,0.4168886672705412,840.0,0.04854745540554202,1402.0,0.999831525891081,19,0.31666666666666665,1.0,1.0,False,False
shallow,squashing,GP_Rule_2,Laor,2,60,0.7310297022263209,0.7259725749492645,0.4381361292054256,0.5173620879650116,917.0,0.16584957205304984,386.0,4.924379360443851e-05,46,0.7666666666666667,1.0,0.0036440407267284494,False,True
shallow,squashing,GP_Rule_3,Xavier_Glorot,2,60,0.7150267908970515,0.7260812362035115,0.40000194509824116,0.43746489807963373,420.0,0.9955520679900818,430.0,0.00017823359581129752,37,0.6166666666666667,1.0,0.013011052494224719,False,True
shallow,squashing,GP_Rule_3,He_Kaiming,2,60,0.7150267908970515,0.7384343028068543,0.40000194509824116,0.4818025981386503,300.5,0.9999293128983647,340.0,1.1533740321507983e-05,42,0.7,1.0,0.0008880980047561147,False,True
shallow,squashing,GP_Rule_3,LeCun,2,60,0.7150267908970515,0.7349448174238205,0.40000194509824116,0.46726637507478397,330.0,0.999461185518187,333.0,9.159468567850849e-06,47,0.7833333333333333,1.0,0.0007144385482923662,False,True
shallow,squashing,GP_Rule_3,Orthogonal,2,60,0.7150267908970515,0.7253566324710846,0.40000194509824116,0.42128234294553596,291.0,0.9997558924362215,616.0,0.013863789746944776,34,0.5666666666666667,1.0,0.9150101232983553,False,False
shallow,squashing,GP_Rule_3,FAVI,2,60,0.7150267908970515,0.7242040038108826,0.40000194509824116,0.4168886672705412,371.0,0.9949546215683689,482.0,0.0007173584560483687,37,0.6166666666666667,1.0,0.05093245037943418,False,False
shallow,squashing,GP_Rule_3,Laor,2,60,0.7150267908970515,0.7259725749492645,0.40000194509824116,0.5173620879650116,526.0,0.9688488439644513,355.0,1.8739319267964003e-05,46,0.7666666666666667,1.0,0.0014241882643652643,False,True
shallow,squashing,GP_Rule_4,Xavier_Glorot,2,60,0.7335775812466939,0.7260812362035115,0.4434672067562739,0.43746489807963373,750.5,0.047781631894123856,1227.0,0.9891854838190899,22,0.36666666666666664,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,He_Kaiming,2,60,0.7335775812466939,0.7384343028068543,0.4434672067562739,0.4818025981386503,396.0,0.942800802448459,217.0,1.3854460459036748e-07,46,0.7666666666666667,1.0,1.1776291390181236e-05,False,True
shallow,squashing,GP_Rule_4,LeCun,2,60,0.7335775812466939,0.7349448174238205,0.4434672067562739,0.46726637507478397,556.0,0.6286282408346604,590.0,0.008366535803851717,35,0.5833333333333334,1.0,0.5689244346619168,False,False
shallow,squashing,GP_Rule_4,Orthogonal,2,60,0.7335775812466939,0.7253566324710846,0.4434672067562739,0.42128234294553596,777.0,0.08904554007325421,1377.0,0.9996643752559405,20,0.3333333333333333,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,FAVI,2,60,0.7335775812466939,0.7242040038108826,0.4434672067562739,0.4168886672705412,902.5,0.02592742506524729,1363.0,0.9995131161110399,18,0.3,1.0,1.0,False,False
shallow,squashing,GP_Rule_4,Laor,2,60,0.7335775812466939,0.7259725749492645,0.4434672067562739,0.5173620879650116,968.0,0.08276332741246756,325.0,7.016450211622009e-06,49,0.8166666666666667,1.0,0.0005613160169297607,False,True
shallow,squashing,GP_Rule_5,Xavier_Glorot,2,60,0.7278816352287928,0.7260812362035115,0.42222378849983216,0.43746489807963373,637.5,0.14461222307272636,487.0,0.0008142142552114836,39,0.65,1.0,0.05699499786480385,False,False
shallow,squashing,GP_Rule_5,He_Kaiming,2,60,0.7278816352287928,0.7384343028068543,0.42222378849983216,0.4818025981386503,423.0,0.9808037900972337,286.0,1.8243745159788241e-06,48,0.8,1.0,0.00015142308482624242,False,True
shallow,squashing,GP_Rule_5,LeCun,2,60,0.7278816352287928,0.7349448174238205,0.42222378849983216,0.46726637507478397,445.0,0.7934261840394463,310.0,4.218777884233674e-06,43,0.7166666666666667,1.0,0.0003459397865071613,False,True
shallow,squashing,GP_Rule_5,Orthogonal,2,60,0.7278816352287928,0.7253566324710846,0.42222378849983216,0.42128234294553596,639.5,0.2986736649171346,1042.0,0.8250861582693861,27,0.45,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,FAVI,2,60,0.7278816352287928,0.7242040038108826,0.42222378849983216,0.4168886672705412,651.0,0.11365507270396041,1116.0,0.9305209613977189,26,0.43333333333333335,1.0,1.0,False,False
shallow,squashing,GP_Rule_5,Laor,2,60,0.7278816352287928,0.7259725749492645,0.42222378849983216,0.5173620879650116,792.0,0.4268777336831519,362.0,2.3409245386575194e-05,46,0.7666666666666667,1.0,0.0017556934039931395,False,True
shallow,linear,GP_Rule_1,Xavier_Glorot,0,15,0.8105264743169148,0.8466161489486694,1.0935850744446118,0.24964644486705462,22.0,0.9722335095920287,114.0,0.99969482421875,3,0.2,1.0,1.0,False,False
shallow,linear,GP_Rule_1,He_Kaiming,0,15,0.8105264743169148,0.8478135665257772,1.0935850744446118,0.2617772750556469,31.5,0.9472782699345019,101.0,0.992462158203125,3,0.2,1.0,1.0,False,False
shallow,linear,GP_Rule_1,LeCun,0,15,0.8105264743169148,0.8473492821057638,1.0935850744446118,0.25148787374297776,28.0,0.96545604142204,113.0,0.99957275390625,3,0.2,1.0,1.0,False,False
